price,location,type,bedrooms,bathrooms,area,parking
$ 260.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Santa Barbara,,1 baño,24 m²,
$ 309.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Casa en Venta en Usaquén,4 habitaciones,3 baños,80 m²,
$ 2.350.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Santa Barbara,,,220 m²,Parqueadero
$ 1.850.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Usaquén,5 habitaciones,2 baños,,Parqueadero
$ 295.000.000,"Kennedy, Zona Suroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Kennedy,2 habitaciones,2 baños,58 m²,
$ 1.150.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Chapinero,3 habitaciones,4 baños,161 m²,Parqueadero
$ 211.000.000,"San Antonio Norte, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en San Antonio Norte,1 habitación,1 baño,36 m²,
$ 480.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Usaquén,,,60 m²,Parqueadero
$ 224.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Suba,1 habitación,1 baño,39 m²,
$ 2.400.000.000,"Puente Largo, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Oficina en Venta en Puente Largo,,12 baños,572 m²,Parqueadero
$ 1.600.000.000,"Barrancas, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Barrancas,,,162 m²,Parqueadero
$ 520.000.000,"Chico Norte, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chico Norte,,,50 m²,
$ 996.000.000,"Engativa, Zona Occidental, Bogotá D.C, Cundinamarca",Local comercial en Venta en Engativa,,"2,5 baños",424 m²,
$ 160.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chapinero,,1 baño,21 m²,
$ 330.000.000,"Engativa, Zona Occidental, Bogotá D.C, Cundinamarca",Apartaestudio en Venta en Engativa,1 habitación,1 baño,33 m²,
$ 215.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Santa Barbara,,,,
$ 280.000.000,"Engativa, Zona Occidental, Bogotá D.C, Cundinamarca",Local comercial en Venta en Engativa,,1 baño,33 m²,
$ 2.900.000.000,"El Retiro, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Local comercial en Venta en El Retiro,1 habitación,4 baños,280 m²,
$ 754.854.000,"Teusaquillo, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Teusaquillo,2 habitaciones,1 baño,67 m²,
$ 420.000.000,"Engativa, Zona Occidental, Bogotá D.C, Cundinamarca",Local comercial en Venta en Engativa,,1 baño,54 m²,
$ 640.000.000,"Cedritos, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Cedritos,3 habitaciones,"3,5 baños",120 m²,Parqueadero
$ 470.000.000,"Nueva Zelandia, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Nueva Zelandia,3 habitaciones,2 baños,79 m²,Parqueadero
$ 2.147.000.000,"Chico Reservado, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chico Reservado,7 habitaciones,"3,5 baños",196 m²,Parqueadero
$ 3.050.000.000,"Chico Norte Ii, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Local comercial en Venta en Chico Norte Ii,,2 baños,149 m²,
$ 250.000.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en El Chicó,,,20 m²,Parqueadero
$ 270.000.000,"Las Orquideas, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Las Orquideas,3 habitaciones,2 baños,76 m²,
$ 2.169.930.520,"Marly, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Local comercial en Venta en Marly,,3 baños,234 m²,
$ 1.600.000.000,"Centro Internacional, Santa Fe, Zona Centro, Bogotá D.C, Cundinamarca",Local comercial en Venta en Centro Internacional,,5 baños,158 m²,
$ 650.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Local comercial en Venta en Chapinero,,3 baños,91 m²,Parqueadero
$ 3.600.000.000,"Antonio Nariño, Zona Sur, Bogotá D.C, Cundinamarca",Local comercial en Venta en Antonio Nariño,,2 baños,,
$ 170.000.000,"Las Aguas, La Candelaria, Zona Centro, Bogotá D.C, Cundinamarca",Local comercial en Venta en Las Aguas,,1 baño,22 m²,
$ 1.067.000.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en El Chicó,4 habitaciones,3 baños,,Parqueadero
$ 1.100.000.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en El Chicó,3 habitaciones,3 baños,148 m²,
$ 2.500.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chapinero,,3 baños,220 m²,
$ 2.452.000.000,"Nueva Zelandia, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Local comercial en Venta en Nueva Zelandia,,,32 m²,
$ 3.181.058.470,"Quinta Camacho, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Quinta Camacho,,4 baños,401 m²,
$ 9.597.109.887,"Quinta Camacho, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Quinta Camacho,,6 baños,606 m²,
$ 380.000.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en El Chicó,,,56 m²,
$ 790.000.000,"Chico Norte Ii, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chico Norte Ii,,1 baño,77 m²,
$ 2.100.000.000,"Barrancas, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Barrancas,,2 baños,253 m²,
$ 1.200.000.000,"La Calleja, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en La Calleja,,,92 m²,
$ 270.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Usaquén,,2 baños,35 m²,
$ 5.200.000.000,"Quinta Camacho, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Quinta Camacho,,2 baños,795 m²,
$ 460.000.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en El Chicó,,,71 m²,
$ 1.200.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Local comercial en Venta en Usaquén,,1 baño,97 m²,
$ 280.000.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en El Chicó,,1 baño,20 m²,
$ 3.900.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Oficina en Venta en Suba,,4 baños,690 m²,
$ 183.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chapinero,2 habitaciones,1 baño,,Parqueadero
$ 165.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chapinero,2 habitaciones,2 baños,,
$ 2.900.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Suba,4 habitaciones,6 baños,420 m²,
$ 1.100.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Santa Barbara,3 habitaciones,4 baños,164 m²,Parqueadero
$ 350.000.000,"Quinta Camacho, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Quinta Camacho,2 habitaciones,2 baños,75 m²,
$ 385.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chapinero,,1 baño,39 m²,
$ 950.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Usaquén,,,121 m²,
$ 3.434.450.000,"Chico Norte, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chico Norte,,,275 m²,
$ 593.417.000,"Chapinero Central, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chapinero Central,,3 baños,82 m²,
$ 750.000.000,"Barrancas, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Barrancas,,2 baños,98 m²,Parqueadero
$ 2.800.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Chapinero,4 habitaciones,4 baños,382 m²,Parqueadero
$ 340.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Santa Barbara,,1 baño,23 m²,
$ 1.560.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Usaquén,,,108 m²,
$ 820.000.000,"Puente Aranda, Zona Centro, Bogotá D.C, Cundinamarca",Local comercial en Venta en Puente Aranda,,,,
$ 610.000.000,"Barrancas, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Barrancas,,,132 m²,
$ 2.036.000.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en El Chicó,2 habitaciones,1 baño,,
$ 3.000.000.000,"Chico Norte, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chico Norte,,2 baños,160 m²,
$ 657.000.000,"Metropolis, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Local comercial en Venta en Metropolis,,,36 m²,
$ 598.000.000,"Metropolis, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Local comercial en Venta en Metropolis,,,35 m²,
$ 398.000.000,"Metropolis, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Local comercial en Venta en Metropolis,,,19 m²,
$ 1.417.000.000,"Ciudad Bolívar, Zona Sur, Bogotá D.C, Cundinamarca",Local comercial en Venta en Ciudad Bolívar,,,169 m²,
$ 1.065.000.000,"Barrancas, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Barrancas,,,142 m²,
$ 5.600.000.000,"El Retiro, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en El Retiro,,,414 m²,
$ 580.000.000,"Kennedy, Zona Suroccidental, Bogotá D.C, Cundinamarca",Local comercial en Venta en Kennedy,,,,
$ 1.000.000.000,"San Patricio, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en San Patricio,,2 baños,138 m²,
$ 2.993.936.400,"Quinta Camacho, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Quinta Camacho,,,357 m²,
$ 550.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Usaquén,,,98 m²,
$ 237.500.000,"Ricaurte, Los Mártires, Zona Centro, Bogotá D.C, Cundinamarca",Apartamento en Venta en Ricaurte,2 habitaciones,1 baño,,
$ 2.800.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Santa Barbara,3 habitaciones,4 baños,,Parqueadero
$ 398.750.000,"Chapinero Central, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chapinero Central,,2 baños,60 m²,
$ 2.458.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Local comercial en Venta en Usaquén,,2 baños,189 m²,
$ 279.000.000,"Kennedy, Zona Suroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Kennedy,3 habitaciones,2 baños,,
$ 235.000.000,"Ciudad Bolívar, Zona Sur, Bogotá D.C, Cundinamarca",Apartamento en Venta en Ciudad Bolívar,3 habitaciones,2 baños,55 m²,
$ 306.000.000,"Villa Alsacia, Kennedy, Zona Suroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Villa Alsacia,3 habitaciones,2 baños,61 m²,
$ 333.000.000,"Kennedy, Zona Suroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Kennedy,3 habitaciones,2 baños,,
$ 6.229.000.000,"Ciudad Bolívar, Zona Sur, Bogotá D.C, Cundinamarca",Local comercial en Venta en Ciudad Bolívar,,,1.096 m²,
$ 713.000.000,"Metropolis, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Local comercial en Venta en Metropolis,,,37 m²,
$ 730.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Santa Barbara,2 habitaciones,2 baños,,Parqueadero
$ 426.235.000,"Chapinero Central, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chapinero Central,,1 baño,64 m²,
$ 1.400.000.000,"Chico Reservado, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chico Reservado,,2 baños,150 m²,Parqueadero
$ 195.500.000,"Los Mártires, Zona Centro, Bogotá D.C, Cundinamarca",Apartamento en Venta en Los Mártires,2 habitaciones,1 baño,,
$ 225.000.000,"Kennedy, Zona Suroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Kennedy,2 habitaciones,1 baño,,
$ 5.572.900.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en El Chicó,,,484 m²,
$ 440.000.000,"Kennedy, Zona Suroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Kennedy,2 habitaciones,2 baños,,Parqueadero
$ 1.460.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,5 habitaciones,5 baños,274 m²,Parqueadero
$ 300.000.000,"Modelia, Fontibón, Zona Occidental, Bogotá D.C, Cundinamarca",Oficina en Venta en Modelia,,1 baño,42 m²,
$ 2.800.000.000,"Los Rosales, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Casa en Venta en Los Rosales,7 habitaciones,4 baños,547 m²,Parqueadero
$ 419.000.000,"Metropolis, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Oficina en Venta en Metropolis,,,41 m²,
$ 454.600.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chapinero,,,96 m²,
$ 940.000.000,"Teusaquillo, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Teusaquillo,3 habitaciones,2 baños,98 m²,Parqueadero
$ 1.150.000.000,"Colinas De Suba, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Colinas De Suba,3 habitaciones,2 baños,,Parqueadero
$ 1.200.000.000,"San Patricio, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en San Patricio,3 habitaciones,3 baños,137 m²,Parqueadero
$ 215.000.000,"Ciudad Bolívar, Zona Sur, Bogotá D.C, Cundinamarca",Apartamento en Venta en Ciudad Bolívar,3 habitaciones,2 baños,,
$ 165.500.000,"Usme, Zona Sur, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usme,3 habitaciones,1 baño,,
$ 172.000.000,"Usme, Zona Sur, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usme,3 habitaciones,1 baño,,
$ 237.000.000,"San Cristobal, Zona Sur, Bogotá D.C, Cundinamarca",Apartamento en Venta en San Cristobal,3 habitaciones,2 baños,,
$ 297.000.000,"Kennedy, Zona Suroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Kennedy,3 habitaciones,2 baños,,
$ 181.000.000,"Usme, Zona Sur, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usme,3 habitaciones,2 baños,,
$ 2.800.000.000,"Nueva Autopista, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Casa en Venta en Nueva Autopista,5 habitaciones,4 baños,,Parqueadero
$ 800.000.000,"Chico Norte, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chico Norte,,,120 m²,
$ 220.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Usaquén,1 habitación,1 baño,,Parqueadero
$ 400.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Santa Barbara,,1 baño,60 m²,Parqueadero
$ 1.200.000.000,"Bella Suiza, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Bella Suiza,3 habitaciones,"5,5 baños",177 m²,Parqueadero
$ 162.000.000,"San Cristobal, Zona Sur, Bogotá D.C, Cundinamarca",Apartamento en Venta en San Cristobal,2 habitaciones,1 baño,,
$ 980.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Santa Barbara,3 habitaciones,3 baños,173 m²,Parqueadero
$ 228.000.000,"Puente Aranda, Zona Centro, Bogotá D.C, Cundinamarca",Apartamento en Venta en Puente Aranda,2 habitaciones,1 baño,,
$ 5.500.000.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en El Chicó,,,725 m²,Parqueadero
$ 1.250.000.000,"Chapinero Alto, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Chapinero Alto,2 habitaciones,3 baños,374 m²,Parqueadero
$ 125.000.000,"El Virrey, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en El Virrey,,2 baños,18 m²,
$ 350.000.000,"Engativa, Zona Occidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Engativa,2 habitaciones,"1,5 baños",,Parqueadero
$ 2.300.000.000,"Florida Blanca, Engativa, Zona Occidental, Bogotá D.C, Cundinamarca",Casa en Venta en Florida Blanca,10 habitaciones,"7,5 baños",527 m²,Parqueadero
$ 665.000.000,"Antonio Nariño, Zona Sur, Bogotá D.C, Cundinamarca",Casa en Venta en Antonio Nariño,3 habitaciones,3 baños,,
$ 1.101.238.285,"Restrepo, Antonio Nariño, Zona Sur, Bogotá D.C, Cundinamarca",Local comercial en Venta en Restrepo,,3 baños,169 m²,
$ 1.050.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Suba,4 habitaciones,"3,5 baños",240 m²,Parqueadero
$ 1.300.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Chapinero,2 habitaciones,3 baños,170 m²,Parqueadero
$ 8.000.000.000,"Puente Largo, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Local comercial en Venta en Puente Largo,,,1.250 m²,Parqueadero
$ 1.850.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Usaquén,5 habitaciones,2 baños,,Parqueadero
$ 4.700.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Casa en Venta en Chapinero,12 habitaciones,,1.000 m²,Parqueadero
$ 265.167.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Local comercial en Venta en Santa Barbara,,,21 m²,Parqueadero
$ 788.800.001,"La Candelaria, Zona Centro, Bogotá D.C, Cundinamarca",Local comercial en Venta en La Candelaria,,,464 m²,Parqueadero
$ 580.000.000,"Niza, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Niza,,,300 m²,
$ 507.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,3 habitaciones,2 baños,68 m²,
$ 2.951.119.653,"Metropolis, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Local comercial en Venta en Metropolis,,,,Parqueadero
$ 532.000.000,"Cedritos, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Cedritos,3 habitaciones,2 baños,88 m²,Parqueadero
$ 700.000.000,"Fontibón, Zona Occidental, Bogotá D.C, Cundinamarca",Local comercial en Venta en Fontibón,,,27 m²,
$ 257.100.000,"Ciudad Bolívar, Zona Sur, Bogotá D.C, Cundinamarca",Apartamento en Venta en Ciudad Bolívar,3 habitaciones,2 baños,56 m²,Parqueadero
$ 700.000.000,"Fontibón, Zona Occidental, Bogotá D.C, Cundinamarca",Local comercial en Venta en Fontibón,,,27 m²,
$ 257.100.000,"Ciudad Bolívar, Zona Sur, Bogotá D.C, Cundinamarca",Apartamento en Venta en Ciudad Bolívar,3 habitaciones,2 baños,56 m²,Parqueadero
$ 420.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,3 habitaciones,3 baños,105 m²,
$ 490.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,3 habitaciones,2 baños,80 m²,Parqueadero
$ 213.200.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Suba,2 habitaciones,1 baño,40 m²,Parqueadero
$ 1.450.000.000,"Los Rosales, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Los Rosales,3 habitaciones,3 baños,,Parqueadero
$ 210.000.000,"Ricaurte, Los Mártires, Zona Centro, Bogotá D.C, Cundinamarca",Apartamento en Venta en Ricaurte,1 habitación,1 baño,28 m²,
$ 576.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Suba,3 habitaciones,2 baños,87 m²,
$ 330.000.000,"Engativa, Zona Occidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Engativa,3 habitaciones,1 baño,45 m²,
$ 1.100.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,3 habitaciones,3 baños,170 m²,Parqueadero
$ 690.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Casa en Venta en Usaquén,6 habitaciones,5 baños,324 m²,Parqueadero
$ 17.000.000.000,"Engativa, Zona Occidental, Bogotá D.C, Cundinamarca",Local comercial en Venta en Engativa,,,2.913 m²,Parqueadero
$ 390.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Suba,8 habitaciones,4 baños,220 m²,
$ 3.561.887.034,"Chico Norte, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Local comercial en Venta en Chico Norte,,,,
$ 650.000.000,"Bella Suiza, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Bella Suiza,3 habitaciones,3 baños,,Parqueadero
$ 240.000.000,"Ciudad Bolívar, Zona Sur, Bogotá D.C, Cundinamarca",Apartamento en Venta en Ciudad Bolívar,3 habitaciones,1 baño,43 m²,
$ 850.000.000,"Teusaquillo, Zona Chapinero, Bogotá D.C, Cundinamarca",Local comercial en Venta en Teusaquillo,,3 baños,,Parqueadero
$ 160.000.000,"Quinta Camacho, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Quinta Camacho,,1 baño,22 m²,Parqueadero
